User 5411: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 2188: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4513: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 119: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4736: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 26: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3338: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 2603: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1055: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4062: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1237: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1660: [3881, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 1358: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3203: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 4287: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2927: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3047: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 857: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1568: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2940: [3882, 1, 2, 3, 4, 5, 7, 8, 10, 11]
User 706: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3628: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2882: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3547: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5572: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 416: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3442: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4162: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2539: [3882, 0, 2, 5, 6, 7, 8, 9, 10, 11]
User 2544: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1369: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5020: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 614: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2448: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 902: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 964: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1871: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 4855: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 2870: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1566: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4128: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 2300: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2308: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 474: [3882, 0, 3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848]
User 114: [3882, 0, 1, 2, 3, 4, 3841, 3842, 3843, 3844]
User 4122: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2119: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 4526: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1630: [3882, 0, 1, 2, 5, 7, 8, 11, 12, 13]
User 5022: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 390: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 4619: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2096: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 2317: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4555: [3882, 2, 3, 4, 5, 6, 8, 9, 10, 11]
User 2385: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 5034: [3882, 1, 2, 5, 7, 8, 9, 11, 12, 13]
User 989: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 11]
User 2059: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 2936: [3882, 0, 1, 2, 3, 4, 5, 7, 8, 9]
User 3092: [3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3831, 3832]
User 2685: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3115: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3137: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 690: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2611: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 5284: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 5506: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 4325: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2919: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3154: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 3101: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 3014: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2061: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3367: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 935: [3882, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 2871: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 11]
User 1291: [3882, 0, 1, 3840, 3842, 3843, 3844, 3845, 3846, 3847]
User 238: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5498: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4225: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 5489: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 3977: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1394: [3881, 1, 2, 3, 4, 5, 7, 8, 9, 11]
User 4496: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2534: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3555: [3882, 0, 2, 3, 4, 6, 3843, 3844, 3845, 3846]
User 2855: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 240: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 228: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2405: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3041: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4174: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 1778: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 3724: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4188: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 1774: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1351: [3841, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3831, 3832]
User 3993: [3882, 2, 3, 4, 5, 7, 8, 10, 11, 12]
User 1869: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 1107: [3882, 0, 3838, 3839, 3840, 3842, 3843, 3844, 3845, 3847]
User 4298: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5691: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 867: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3295: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 2069: [3881, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5137: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 3843]
User 2228: [3882, 1, 2, 3, 4, 3842, 3843, 3844, 3845, 3846]
User 1857: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 962: [3881, 1, 2, 3, 7, 8, 10, 11, 12, 13]
User 3256: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5687: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 486: [3882, 3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3832]
User 199: [3882, 0, 1, 2, 3, 4, 5, 6, 8, 9]
User 4772: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 311: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1990: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 830: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5873: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3816: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 3054: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5452: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 2988: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 2931: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 1186: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1587: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3492: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 1077: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 1477: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1584: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 5749: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 541: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 5404: [3882, 0, 1, 2, 4, 5, 6, 7, 8, 9]
User 5614: [3882, 2, 3, 4, 5, 7, 8, 9, 11, 12]
User 3954: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2732: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4034: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2172: [3882, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 4361: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4858: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 5713: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 4389: [3882, 3, 4, 7, 8, 9, 11, 12, 13, 14]
User 1062: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 490: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 365: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 3818: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 270: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2558: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 4614: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 3033: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 360: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 123: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4871: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 1738: [3882, 0, 1, 2, 3, 4, 5, 6, 3840, 3842]
User 4003: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 320: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 1501: [3841, 3842, 3843, 3844, 3845, 3847, 3848, 3849, 3832, 3833]
User 4845: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5857: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2602: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 1909: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2081: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1311: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2298: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2268: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2211: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5395: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 3967: [3882, 0, 1, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 256: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 584: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4638: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3769: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5611: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5263: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1629: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 338: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 2203: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4688: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5921: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4930: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 639: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 521: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2698: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2042: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 448: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2772: [3882, 0, 1, 2, 3, 3842, 3843, 3844, 3845, 3846]
User 957: [3882, 0, 1, 2, 3, 4, 5, 6, 3842, 3843]
User 3063: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 1185: [3882, 0, 1, 2, 3, 3835, 3836, 3838, 3839, 3840]
User 1831: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 498: [3882, 1, 2, 3, 4, 3842, 3843, 3844, 3845, 3847]
User 1160: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 4396: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4811: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 66: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3305: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3457: [3882, 2, 3, 4, 5, 6, 7, 8, 9, 10]
User 661: [3882, 1, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 4280: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 2615: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 810: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1184: [3882, 0, 3842, 3843, 3844, 3845, 3847, 3848, 3849, 3850]
User 2131: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 472: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1473: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3909: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 4242: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1842: [3882, 0, 1, 2, 3, 4, 3842, 3843, 3844, 3845]
User 1550: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2427: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3595: [3842, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3833, 3834]
User 5537: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 697: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 10]
User 1365: [3882, 0, 3840, 3841, 3842, 3843, 3844, 3845, 3846, 3847]
User 2665: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3163: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 651: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 2125: [3882, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 4574: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 5815: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 5425: [3882, 0, 1, 2, 3, 5, 6, 7, 8, 9]
User 211: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5119: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 3800: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2055: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 4648: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3252: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2687: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4846: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 190: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4476: [3881, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 3505: [3882, 0, 1, 3, 4, 6, 7, 8, 9, 10]
User 5031: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2749: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 4817: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1795: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5413: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 5692: [3882, 0, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850]
User 1370: [3881, 3839, 3840, 3841, 3842, 3843, 3844, 3847, 3848, 3830]
User 5300: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 209: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 1155: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 2762: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2556: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 971: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5213: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2964: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4616: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1594: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 1292: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 206: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1204: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 13: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5689: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5200: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3176: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5660: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 915: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1348: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5625: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2186: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 581: [3882, 0, 1, 2, 3, 4, 3843, 3844, 3845, 3846]
User 4340: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4974: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 674: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 3037: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3842]
User 4275: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4847: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1733: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 5239: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2847: [3882, 3, 4, 5, 6, 7, 8, 3841, 3842, 3843]
User 5406: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4081: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 142: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2141: [3882, 1, 2, 3, 4, 5, 6, 3843, 3844, 3845]
User 28: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 597: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5575: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 3737: [3882, 1, 2, 3, 4, 5, 6, 7, 3843, 3844]
User 3789: [3882, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848, 3849]
User 3108: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4837: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 5773: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 358: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 520: [3882, 0, 1, 2, 3, 3841, 3842, 3843, 3844, 3845]
User 5262: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4119: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5179: [3882, 1, 2, 3, 4, 5, 3843, 3844, 3845, 3846]
User 5278: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3408: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 4187: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 4425: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 5950: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1561: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 5647: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 5888: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4627: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1314: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 6004: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5154: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1971: [3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834, 3835]
User 585: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 1577: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5984: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 250: [3881, 0, 1, 2, 3, 4, 5, 6, 3835, 3836]
User 1900: [3882, 2, 3, 3841, 3842, 3843, 3844, 3845, 3846, 3847]
User 2801: [3882, 0, 1, 2, 3, 4, 5, 6, 3842, 3843]
User 176: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1115: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 5117: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 400: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5895: [3882, 1, 3, 5, 6, 7, 8, 9, 10, 11]
User 6029: [3882, 0, 1, 2, 3, 4, 5, 3843, 3844, 3845]
User 1817: [3882, 2, 3, 4, 3843, 3844, 3845, 3846, 3847, 3848]
User 5019: [3882, 0, 1, 2, 3, 4, 5, 6, 3843, 3844]
User 5922: [3882, 0, 1, 2, 3843, 3844, 3845, 3846, 3847, 3848]
User 4030: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2491: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 1179: [3882, 0, 1, 2, 3842, 3843, 3844, 3845, 3846, 3847]
User 5085: [3882, 1, 2, 3, 4, 3843, 3844, 3845, 3846, 3847]
User 2098: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3843]
User 4805: [3882, 0, 1, 3, 4, 5, 6, 7, 8, 9]
User 4914: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2154: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 3842]
User 5981: [3882, 1, 2, 3, 4, 5, 3843, 3844, 3845, 3846]
User 703: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 4685: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 477: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 4708: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3741: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 10]
User 3416: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5145: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5035: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2433: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1262: [3882, 1, 2, 3, 4, 5, 7, 8, 9, 10]
User 2260: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1017: [3882, 0, 1, 2, 3, 4, 6, 3843, 3844, 3845]
User 3285: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1015: [3882, 0, 1, 3, 4, 5, 7, 8, 9, 11]
User 1658: [3882, 3843, 3844, 3845, 3846, 3847, 3848, 3849, 3850, 3834]
User 2021: [3881, 1, 2, 3, 4, 6, 7, 8, 9, 10]
User 4644: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1481: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1331: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1213: [3882, 0, 1, 2, 3, 3843, 3844, 3845, 3846, 3847]
User 406: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3489: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 958: [3882, 0, 3, 4, 5, 7, 8, 9, 10, 11]
User 2167: [3881, 1, 2, 3, 4, 6, 7, 8, 12, 13]
User 4305: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 5720: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 2524: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3527: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2813: [3882, 0, 1, 2, 3, 4, 3842, 3843, 3844, 3845]
User 1937: [3882, 1, 2, 3, 4, 5, 6, 7, 8, 9]
User 1345: [3881, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 2629: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 3746: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1175: [3882, 0, 2, 3, 4, 5, 6, 7, 8, 9]
User 4697: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
User 1088: [3882, 0, 1, 2, 3, 4, 6, 7, 8, 9]
User 5192: [3882, 1, 2, 3, 3843, 3844, 3845, 3846, 3847, 3848]
User 856: [3882, 0, 1, 2, 3, 4, 5, 3842, 3843, 3844]
User 4771: [3882, 0, 1, 2, 3, 4, 5, 6, 7, 8]
